Molecule Name,Structure (CXSMILES),Batch Name,Barcode,Run Date,experiment_name,plate,chem_id,cell_line,frag_id,core_id,lib_plate_id,lib_well,batch,protein_reporter,reporter,gene_symbol,drc_curve,drc_curve File Name,drc_curve_no_ctrls,drc_curve_no_ctrls File Name,direction,ec50_estimate (log10([M])),ec50_std_error (log10([M])),ec50_ci_upper (log10([M])),ec50_ci_lower (log10([M])),slope_estimate (arb. units),slope_std_error (arb. units),slope_ci_upper (arb. units),slope_ci_lower (arb. units),emax_estimate (raw),emax_std_error (raw),emax_ci_upper (raw),emax_ci_lower (raw),emin_estimate (raw),emin_std_error (raw),emin_ci_upper (raw),emin_ci_lower (raw),emax_vs_pos_ctrl_estimate (linear),emax_vs_pos_ctrl_ci_upper (linear),emax_vs_pos_ctrl_ci_lower (linear),max_dose_activity_vs_pos_ctrl_estimate (linear),max_dose_activity_vs_pos_ctrl_ci_upper (linear),max_dose_activity_vs_pos_ctrl_ci_lower (linear),emin_vs_pos_ctrl_estimate (linear),emin_vs_pos_ctrl_ci_upper (linear),emin_vs_pos_ctrl_ci_lower (linear),pseudoyield,product_peak_area,qc_flag,version,ec05,conc_at_05_activity,conc_at_pos_ctrl_ec05_activity,ec50_clean (log10([M])),EC50 [uM],ec50_group,analysis_id,activity_status,saturation_status,rollover_status
OCNT-2433589,COC(C)(C(=O)N(C)C(C1=CC=CC(F)=C1)C1=CN(C)N=C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433589||NA|NA|ZZ-002,c6385,OCNT-2433589,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376703,OCNT-2433589-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376704,OCNT-2433589-ZZ-002_c6385_no-ctrls.png,UP,-4.97,0.101,-4.74,-5.14,1.67,0.243,2.19,1.26,245E+03,19.1E+03,290E+03,219E+03,72.4E+03,723,73.8E+03,71.0E+03,0.597,0.765,0.493,0.546,0.634,0.475,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.75,-5.61,-5.61,-4.97,10.7,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433604,"COC(C)(C(=O)N1CCC[C@H]2C3=C(CC[C@H]21)N=C(C)N3)C1=CC=CC=C1 |&1:10,15|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433604||NA|NA|ZZ-002,c6385,OCNT-2433604,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376707,OCNT-2433604-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376708,OCNT-2433604-ZZ-002_c6385_no-ctrls.png,UP,-3.26,0.329,-2.54,-3.81,1.20,0.358,2.01,0.763,440E+03,150E+03,809E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,1.27,2.54,0.576,0.0784,0.112,0.0492,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.40,-4.47,-4.47,-3.26,543,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433544,COC(C)(C(=O)N1CCC(CCC2=CC=C(O)C=C2)CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433544||NA|NA|ZZ-002,c6385,OCNT-2433544,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376710,OCNT-2433544-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376712,OCNT-2433544-ZZ-002_c6385_no-ctrls.png,FLAT,-2.36,0.430,-1.33,-3.09,0.837,0.320,1.73,0.708,420E+03,146E+03,778E+03,232E+03,72.4E+03,723,73.8E+03,71.0E+03,1.20,2.45,0.549,0.0389,0.0808,-264E-06,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.98,-4.04,-4.04,-2.36,4.41E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433959,COC(C)(C(=O)N1CCC2=C(C=CN2)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433959||NA|NA|ZZ-002,c6385,OCNT-2433959,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376713,OCNT-2433959-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376715,OCNT-2433959-ZZ-002_c6385_no-ctrls.png,UP,-2.84,0.354,-2.16,-3.51,0.901,0.218,1.46,0.711,433E+03,150E+03,803E+03,228E+03,72.4E+03,723,73.8E+03,71.0E+03,1.25,2.53,0.539,0.0612,0.0897,0.0341,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.32,-4.39,-4.39,-2.84,1.45E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433788,COC(C)(C(=O)N1CCCC(S(=O)(=O)N2CCC3=CC=CC=C32)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433788||NA|NA|ZZ-002,c6385,OCNT-2433788,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376717,OCNT-2433788-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376718,OCNT-2433788-ZZ-002_c6385_no-ctrls.png,UP,-5.55,0.103,-5.35,-5.75,0.778,0.0719,0.982,0.709,266E+03,14.5E+03,295E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,0.670,0.790,0.566,0.601,0.686,0.526,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-7.21,-6.97,-6.97,-5.55,2.80,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433722,COC(C)(C(=O)N(C)C(C1=CC=CC=C1)C1=NC=CN1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433722||NA|NA|ZZ-002,c6385,OCNT-2433722,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376721,OCNT-2433722-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376722,OCNT-2433722-ZZ-002_c6385_no-ctrls.png,UP,-5.40,0.0370,-5.33,-5.47,2.10,0.235,2.60,1.68,326E+03,12.2E+03,351E+03,303E+03,72.4E+03,723,73.8E+03,71.0E+03,0.878,0.997,0.774,0.872,0.987,0.770,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.02,-5.99,-5.99,-5.40,3.95,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433755,COC1=CC=CC(CN(CC(F)F)C(=O)C(C)(OC)C2=CC=CC=C2)=C1O,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433755||NA|NA|ZZ-002,c6385,OCNT-2433755,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376725,OCNT-2433755-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376726,OCNT-2433755-ZZ-002_c6385_no-ctrls.png,UP,-4.78,0.210,-4.25,-5.06,1.07,0.165,1.41,0.767,263E+03,45.0E+03,382E+03,218E+03,72.4E+03,723,73.8E+03,71.0E+03,0.662,1.08,0.496,0.484,0.559,0.423,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.00,-5.82,-5.82,-4.78,16.6,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433727,COC(C)(C(=O)N1CC2=CN=CN=C2C(C)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433727||NA|NA|ZZ-002,c6385,OCNT-2433727,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376729,OCNT-2433727-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376730,OCNT-2433727-ZZ-002_c6385_no-ctrls.png,UP,-3.43,0.261,-2.86,-3.84,1.28,0.284,1.96,0.860,438E+03,149E+03,814E+03,235E+03,72.4E+03,723,73.8E+03,71.0E+03,1.27,2.58,0.563,0.0952,0.129,0.0637,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.47,-4.53,-4.53,-3.43,371,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433598,COC(C)(C(=O)N(CC1=CC=C(C)N=C1)CC1CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433598||NA|NA|ZZ-002,c6385,OCNT-2433598,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376733,OCNT-2433598-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376734,OCNT-2433598-ZZ-002_c6385_no-ctrls.png,UP,-4.94,0.109,-4.71,-5.12,1.48,0.216,1.96,1.10,256E+03,22.6E+03,308E+03,223E+03,72.4E+03,723,73.8E+03,71.0E+03,0.634,0.826,0.509,0.560,0.649,0.484,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.83,-5.68,-5.68,-4.94,11.4,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433554,COC(C)(C(=O)N(C)CCS(=O)(=O)NCC1CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433554||NA|NA|ZZ-002,c6385,OCNT-2433554,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376737,OCNT-2433554-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376738,OCNT-2433554-ZZ-002_c6385_no-ctrls.png,UP,-5.36,0.0523,-5.24,-5.45,1.83,0.250,2.37,1.39,245E+03,10.1E+03,266E+03,226E+03,72.4E+03,723,73.8E+03,71.0E+03,0.598,0.690,0.522,0.589,0.672,0.518,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.07,-5.94,-5.94,-5.36,4.40,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433830,COC(C)(C(=O)N1CCN(C(=O)C(C)OC2=CC=CC(F)=C2F)CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433830||NA|NA|ZZ-002,c6385,OCNT-2433830,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376740,OCNT-2433830-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376741,OCNT-2433830-ZZ-002_c6385_no-ctrls.png,UP,-5.29,0.0629,-5.16,-5.40,1.49,0.163,1.83,1.20,328E+03,16.3E+03,363E+03,299E+03,72.4E+03,723,73.8E+03,71.0E+03,0.885,1.03,0.766,0.852,0.969,0.750,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.16,-6.12,-6.12,-5.29,5.13,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433814,COC(C)(C(=O)N1CC(S(C)=O)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433814||NA|NA|ZZ-002,c6385,OCNT-2433814,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376743,OCNT-2433814-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376744,OCNT-2433814-ZZ-002_c6385_no-ctrls.png,UP,-2.87,0.274,-2.25,-3.27,0.895,0.143,1.25,0.714,457E+03,148E+03,815E+03,246E+03,72.4E+03,723,73.8E+03,71.0E+03,1.33,2.57,0.601,0.0663,0.0943,0.0399,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.33,-4.43,-4.43,-2.87,1.36E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433634,COC(C)(C(=O)N(CCC(F)(F)F)C1CCC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433634||NA|NA|ZZ-002,c6385,OCNT-2433634,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376745,OCNT-2433634-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376746,OCNT-2433634-ZZ-002_c6385_no-ctrls.png,FLAT,-2.37,0.619,-1.11,-3.25,1.26,0.458,2.38,0.739,446E+03,152E+03,827E+03,235E+03,72.4E+03,723,73.8E+03,71.0E+03,1.29,2.57,0.568,0.0136,0.0399,-2.51E-03,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.48,-3.56,-3.56,-2.37,4.30E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433522,COC(C)(C(=O)N1CCNC(=O)CC1C(F)(F)F)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433522||NA|NA|ZZ-002,c6385,OCNT-2433522,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376747,OCNT-2433522-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376748,OCNT-2433522-ZZ-002_c6385_no-ctrls.png,UP,-2.88,0.335,-2.05,-3.28,1.09,0.211,1.53,0.743,469E+03,155E+03,838E+03,253E+03,72.4E+03,723,73.8E+03,71.0E+03,1.37,2.64,0.630,0.0420,0.0683,0.0168,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.10,-4.20,-4.20,-2.88,1.31E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433685,COC(C)(C(=O)N1CC2CS(=O)(=O)CC2(C2=CC=CC=C2)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433685||NA|NA|ZZ-002,c6385,OCNT-2433685,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376750,OCNT-2433685-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376752,OCNT-2433685-ZZ-002_c6385_no-ctrls.png,UP,-5.04,0.116,-4.76,-5.21,1.37,0.226,1.86,0.990,264E+03,23.4E+03,319E+03,230E+03,72.4E+03,723,73.8E+03,71.0E+03,0.665,0.863,0.540,0.592,0.683,0.513,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.00,-5.86,-5.86,-5.04,9.18,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433412,C#CCN(CC#C)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433412||NA|NA|ZZ-002,c6385,OCNT-2433412,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376753,OCNT-2433412-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376754,OCNT-2433412-ZZ-002_c6385_no-ctrls.png,UP,-2.95,0.228,-2.44,-3.28,0.737,0.0301,0.821,0.708,417E+03,127E+03,737E+03,257E+03,72.4E+03,723,73.8E+03,71.0E+03,1.19,2.34,0.633,0.104,0.135,0.0748,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.68,-4.75,-4.75,-2.95,1.13E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433564,COC(C)(C(=O)N1CCCN(C)CCOCC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433564||NA|NA|ZZ-002,c6385,OCNT-2433564,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376757,OCNT-2433564-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376758,OCNT-2433564-ZZ-002_c6385_no-ctrls.png,UP,-2.99,0.288,-2.43,-3.53,0.782,0.0807,0.997,0.709,419E+03,146E+03,777E+03,231E+03,72.4E+03,723,73.8E+03,71.0E+03,1.20,2.46,0.541,0.0990,0.130,0.0710,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.64,-4.70,-4.70,-2.99,1.01E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433786,COC(C)(C(=O)N1CCN(C2=NC3=CC=C(Cl)C=C3S2)CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433786||NA|NA|ZZ-002,c6385,OCNT-2433786,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376760,OCNT-2433786-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376762,OCNT-2433786-ZZ-002_c6385_no-ctrls.png,UP,-2.58,0.305,-1.97,-3.14,0.766,0.0634,0.938,0.709,425E+03,144E+03,776E+03,234E+03,72.4E+03,723,73.8E+03,71.0E+03,1.22,2.48,0.565,0.0542,0.0832,0.0265,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.26,-4.33,-4.33,-2.58,2.65E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433454,COC(C)(C(=O)N(CC(F)F)CC(F)F)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433454||NA|NA|ZZ-002,c6385,OCNT-2433454,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376763,OCNT-2433454-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376764,OCNT-2433454-ZZ-002_c6385_no-ctrls.png,FLAT,-2.16,0.644,-1.06,-3.24,1.44,0.612,2.93,0.768,439E+03,147E+03,795E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,1.27,2.51,0.566,6.61E-03,0.0268,-3.52E-03,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.16,-3.24,-3.24,-2.16,6.97E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433895,"COC(C)(C(=O)N1[C@@H](CO)C[C@H]2OCC[C@H]21)C1=CC=CC=C1 |&1:7,11,15|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433895||NA|NA|ZZ-002,c6385,OCNT-2433895,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376767,OCNT-2433895-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376768,OCNT-2433895-ZZ-002_c6385_no-ctrls.png,FLAT,-2.03,0.609,-1.06,-3.16,1.38,0.585,2.96,0.751,436E+03,145E+03,784E+03,232E+03,72.4E+03,723,73.8E+03,71.0E+03,1.26,2.46,0.553,6.19E-03,0.0260,-3.38E-03,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.09,-3.17,-3.17,-2.03,9.32E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433536,COC(C)(C(=O)N1C[C@H]2CN(C(=O)C3=CC=CC=C3F)C[C@H]2C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433536||NA|NA|ZZ-002,c6385,OCNT-2433536,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376769,OCNT-2433536-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376770,OCNT-2433536-ZZ-002_c6385_no-ctrls.png,UP,-5.13,0.0825,-4.93,-5.26,1.31,0.186,1.71,0.980,226E+03,9.35E+03,251E+03,215E+03,72.4E+03,723,73.8E+03,71.0E+03,0.532,0.631,0.475,0.484,0.543,0.432,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.12,-5.89,-5.89,-5.13,7.49,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433430,"COC(C)(C(=O)N1C[C@H](O)[C@@H](OC2=CC=CC3=C2CCC3)C1)C1=CC=CC=C1 |&1:8,10|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433430||NA|NA|ZZ-002,c6385,OCNT-2433430,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376773,OCNT-2433430-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376774,OCNT-2433430-ZZ-002_c6385_no-ctrls.png,UP,-5.52,0.0819,-5.32,-5.63,2.34,0.375,3.18,1.71,245E+03,39.6E+03,342E+03,216E+03,72.4E+03,723,73.8E+03,71.0E+03,0.599,0.957,0.484,0.510,0.607,0.446,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.08,-5.98,-5.98,-5.52,3.01,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,UNKNOWN,YES
OCNT-2433783,COC(C)(C(=O)N1CCC2=CC(O)=CC=C2C1C(C)(C)C)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433783||NA|NA|ZZ-002,c6385,OCNT-2433783,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376777,OCNT-2433783-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376778,OCNT-2433783-ZZ-002_c6385_no-ctrls.png,UP,-5.42,0.0583,-5.29,-5.52,1.38,0.131,1.66,1.15,344E+03,15.7E+03,377E+03,316E+03,72.4E+03,723,73.8E+03,71.0E+03,0.942,1.08,0.822,0.913,1.04,0.805,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.35,-6.33,-6.33,-5.42,3.82,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433770,COC(C)(C(=O)N(CC1=CC=CC(C(F)(F)F)=C1)C(C)C#N)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433770||NA|NA|ZZ-002,c6385,OCNT-2433770,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376780,OCNT-2433770-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376781,OCNT-2433770-ZZ-002_c6385_no-ctrls.png,UP,-4.51,0.229,-3.95,-4.81,1.11,0.151,1.42,0.846,282E+03,67.5E+03,462E+03,219E+03,72.4E+03,723,73.8E+03,71.0E+03,0.726,1.34,0.495,0.434,0.502,0.374,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.69,-5.54,-5.54,-4.51,30.8,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433565,"COC(C)(C(=O)N1C[C@H](C#N)[C@@H](C2=CC=CC=C2)C1)C1=CC=CC=C1 |&1:8,11|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433565||NA|NA|ZZ-002,c6385,OCNT-2433565,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376783,OCNT-2433565-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376784,OCNT-2433565-ZZ-002_c6385_no-ctrls.png,UP,-5.36,0.0548,-5.24,-5.46,1.75,0.209,2.20,1.39,279E+03,12.4E+03,305E+03,257E+03,72.4E+03,723,73.8E+03,71.0E+03,0.716,0.824,0.625,0.704,0.802,0.619,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.10,-6.01,-6.01,-5.36,4.40,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433650,COC(C)(C(=O)N1CC(F)(F)CC1C#N)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433650||NA|NA|ZZ-002,c6385,OCNT-2433650,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376787,OCNT-2433650-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376788,OCNT-2433650-ZZ-002_c6385_no-ctrls.png,UP,-3.50,0.251,-2.97,-3.92,1.29,0.273,1.91,0.872,437E+03,148E+03,787E+03,234E+03,72.4E+03,723,73.8E+03,71.0E+03,1.26,2.48,0.562,0.114,0.149,0.0809,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.54,-4.60,-4.60,-3.50,313,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433699,COC(C)(C(=O)N1CCCC(C2=NNC=C2NC(=O)C2CCCC2)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433699||NA|NA|ZZ-002,c6385,OCNT-2433699,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376791,OCNT-2433699-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376792,OCNT-2433699-ZZ-002_c6385_no-ctrls.png,UP,-4.95,0.108,-4.70,-5.12,1.42,0.194,1.83,1.07,245E+03,20.2E+03,296E+03,219E+03,72.4E+03,723,73.8E+03,71.0E+03,0.596,0.782,0.492,0.523,0.604,0.459,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.87,-5.69,-5.69,-4.95,11.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433882,COC(C)(C(=O)N(C)CCC1=CC=CC=C1[N+](=O)[O-])C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433882||NA|NA|ZZ-002,c6385,OCNT-2433882,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376793,OCNT-2433882-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376794,OCNT-2433882-ZZ-002_c6385_no-ctrls.png,UP,-4.98,0.108,-4.73,-5.17,1.37,0.186,1.77,1.05,289E+03,24.9E+03,347E+03,251E+03,72.4E+03,723,73.8E+03,71.0E+03,0.751,0.961,0.608,0.661,0.760,0.575,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.94,-5.84,-5.84,-4.98,10.4,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
